MIMDAS IP Data Geosoft Format : Integration Time = 0.50 to 2.50 secs
LINE:Block1 ARRAY:PLDP DIPOLE:100 UNITS:M TXFREQ:25/256
        Tx1x        Tx2x        Rx1x        Rx2x        Tx1y        Tx2y        Rx1y        Rx2y       2DRho       ARerr               Vp           I          Sp          IP       IPerr          Real001          Imag001          Real002          Imag002          Real003          Imag003          Real004          Imag004          Real005          Imag005          Real006          Imag006          Real007          Imag007          Real008          Imag008          Real009          Imag009          Real010          Imag010          Real011          Imag011          Real012          Imag012          Real013          Imag013          Real014          Imag014          Real015          Imag015          Real016          Imag016          Real017          Imag017          Real018          Imag018          Real019          Imag019          Real020          Imag020          Real021          Imag021          Real022          Imag022          Real023          Imag023          Real024          Imag024          Real025          Imag025          Real026          Imag026          Real027          Imag027          Real028          Imag028          Real029          Imag029          Real030          Imag030          Real031          Imag031          Real032          Imag032          Real033          Imag033          Real034          Imag034          Real035          Imag035          Real036          Imag036          Real037          Imag037          Real038          Imag038          Real039          Imag039          Real040          Imag040          Real041          Imag041          Real042          Imag042          Real043          Imag043          Real044          Imag044          Real045          Imag045          Real046          Imag046          Real047          Imag047          Real048          Imag048          Real049          Imag049          Real050          Imag050          Real051          Imag051          Real052          Imag052
    660250.0           *    659300.0    659200.0   6217985.0           *   6217785.0   6217785.0    1017.592       0.025       16.0559078       1.000       0.000      26.171       0.056   1.6106610E-002  -5.6121091E-004   1.5723624E-002  -5.5058722E-004   1.5549456E-002  -5.5660337E-004   1.5433060E-002  -5.6494770E-004   1.5353052E-002  -5.6534523E-004   1.5286100E-002  -5.6899386E-004   1.5214563E-002  -5.7897465E-004   1.5167200E-002  -5.8663156E-004   1.5151558E-002  -5.8202148E-004   1.5076114E-002  -5.8881829E-004   1.5068527E-002  -6.0083325E-004   1.5013068E-002  -5.7657946E-004   1.5001539E-002  -5.9578800E-004   1.4942327E-002  -6.1619306E-004   1.4891977E-002  -6.3673909E-004   1.4930430E-002  -6.0477391E-004   1.4885547E-002  -6.3027530E-004   1.4778476E-002  -5.9310300E-004   1.4872514E-002  -5.9796635E-004   1.4815903E-002  -6.3830928E-004   1.4767684E-002  -5.5507002E-004   1.4818080E-002  -5.6439399E-004   1.4727737E-002  -7.1206208E-004   1.4824889E-002  -6.4971545E-004   1.4679225E-002  -5.6550343E-004   1.4602801E-002  -6.6301904E-004   1.4686787E-002  -7.3317567E-004   1.4665569E-002  -6.2999014E-004   1.4650278E-002  -5.9478132E-004   1.4557295E-002  -6.2937450E-004   1.4715616E-002  -6.6345804E-004   1.4690864E-002  -7.3031781E-004   1.4485261E-002  -5.4023560E-004   1.4676508E-002  -6.8776037E-004   1.4527339E-002  -5.9344303E-004   1.4679934E-002  -8.3294354E-004   1.4725840E-002  -7.6877957E-004   1.4666204E-002  -5.4550005E-004   1.4607984E-002  -6.4254957E-004   1.4679872E-002  -3.0085151E-004   1.4257880E-002  -8.7932205E-004   1.4508678E-002  -8.7860873E-004   1.4372344E-002  -5.9047680E-004   1.4498692E-002  -6.9568451E-004   1.4497946E-002  -5.1167415E-004   1.4342438E-002  -3.9881174E-004   1.4603149E-002  -8.3185942E-004   1.4593797E-002  -5.1612257E-004   1.4331839E-002  -5.6493851E-004   1.4505815E-002  -6.9640316E-004   1.4284304E-002  -4.9607770E-004   1.4415606E-002  -5.4870379E-004 
    660350.0           *    659300.0    659200.0   6217985.0           *   6217785.0   6217785.0    1168.905       0.080       15.1998370       1.000       0.000      26.311       0.100   1.5248410E-002  -5.3587408E-004   1.4879769E-002  -5.2436539E-004   1.4726470E-002  -5.2923753E-004   1.4598172E-002  -5.4800886E-004   1.4509525E-002  -5.4916805E-004   1.4461334E-002  -5.5775157E-004   1.4421008E-002  -5.6680902E-004   1.4377811E-002  -5.5738704E-004   1.4250003E-002  -5.5026879E-004   1.4267237E-002  -5.7737653E-004   1.4207331E-002  -6.1322985E-004   1.4198554E-002  -6.0313754E-004   1.4198521E-002  -5.6231172E-004   1.4118446E-002  -5.8228502E-004   1.4129893E-002  -6.9639025E-004   1.4105405E-002  -6.0793638E-004   1.3994319E-002  -5.5189564E-004   1.4028805E-002  -5.7885419E-004   1.4016400E-002  -6.2045676E-004   1.4007290E-002  -6.3306873E-004   1.3978685E-002  -6.1330911E-004   1.3996846E-002  -5.9780081E-004   1.3888021E-002  -6.3400291E-004   1.4009978E-002  -6.8638406E-004   1.3838082E-002  -6.3142904E-004   1.3693425E-002  -6.7338938E-004   1.3846694E-002  -6.5644167E-004   1.3987070E-002  -5.9987982E-004   1.3836785E-002  -6.2579865E-004   1.3802313E-002  -7.2753218E-004   1.3687262E-002  -7.0273870E-004   1.3904092E-002  -6.9840009E-004   1.3892225E-002  -6.6318844E-004   1.3632298E-002  -2.9508444E-004   1.3766572E-002  -6.0392468E-004   1.3856594E-002  -6.6376922E-004   1.3361445E-002  -4.2249619E-004   1.3470475E-002  -5.0429385E-004   1.3740115E-002  -6.6768157E-004   1.3806084E-002  -9.9068725E-004   1.3401430E-002  -6.4505140E-004   1.3715994E-002  -7.5511588E-004   1.3156019E-002  -4.4255566E-004   1.3534935E-002  -4.8287219E-004   1.3746046E-002  -5.5764723E-004   1.3676133E-002  -7.5322876E-004   1.3416760E-002  -7.9003102E-004   1.3680853E-002  -8.2033753E-004   1.3772689E-002  -7.6252056E-004   1.3431045E-002  -5.6196106E-004   1.3595660E-002  -5.3237878E-004   1.3674576E-002  -4.1646063E-004 
    660450.0           *    659300.0    659200.0   6217985.0           *   6217785.0   6217785.0    1341.931       0.045       14.6197939       1.000       0.000      26.845       0.105   1.4663679E-002  -5.2458809E-004   1.4320057E-002  -5.2244203E-004   1.4147674E-002  -5.1208137E-004   1.4028635E-002  -5.1901078E-004   1.3986238E-002  -5.5376255E-004   1.3910849E-002  -5.2844966E-004   1.3838487E-002  -5.4503095E-004   1.3789881E-002  -5.3964970E-004   1.3778671E-002  -5.5555907E-004   1.3716344E-002  -5.7474207E-004   1.3645425E-002  -5.7267826E-004   1.3634650E-002  -5.3383506E-004   1.3661239E-002  -6.3302791E-004   1.3564164E-002  -5.6919407E-004   1.3582422E-002  -5.5173794E-004   1.3578788E-002  -6.5690511E-004   1.3497555E-002  -6.4256678E-004   1.3459984E-002  -5.7217164E-004   1.3496419E-002  -5.8626479E-004   1.3469086E-002  -6.4508614E-004   1.3444389E-002  -6.6882065E-004   1.3426376E-002  -7.1041771E-004   1.3316547E-002  -6.7368263E-004   1.3378988E-002  -7.0157240E-004   1.3383268E-002  -6.5071734E-004   1.3268013E-002  -4.4092093E-004   1.3343065E-002  -7.0179168E-004   1.3253895E-002  -6.5986084E-004   1.3401491E-002  -6.6473879E-004   1.3475424E-002  -7.2252857E-004   1.3317416E-002  -7.6075327E-004   1.3329577E-002  -6.0756674E-004   1.3317960E-002  -7.5059974E-004   1.3151701E-002  -5.3337791E-004   1.2842613E-002  -7.4620859E-004   1.3196374E-002  -5.4227491E-004   1.2912387E-002  -5.4303501E-004   1.3242161E-002  -4.3168951E-004   1.3366174E-002  -1.0472001E-003   1.3390682E-002  -1.3374115E-003   1.3166552E-002  -7.4062125E-004   1.3364666E-002  -8.9326304E-004   1.3125800E-002  -8.1181369E-004   1.3029926E-002  -7.0379250E-004   1.3066845E-002  -3.7933385E-004   1.3115106E-002  -7.7740650E-004   1.3326206E-002  -5.9166543E-004   1.2734843E-002  -5.7302598E-004   1.3082453E-002  -5.9929225E-004   1.3143795E-002  -1.1081781E-003   1.2917176E-002  -7.5988625E-004   1.3269415E-002  -8.1906235E-004 
    658850.0           *    659400.0    659300.0   6217585.0           *   6217785.0   6217785.0     800.749       0.031      -51.6166243       1.000       0.000       3.994       0.030  -5.1844014E-002   2.7097039E-004  -5.1632408E-002   2.5380311E-004  -5.1520192E-002   2.2350260E-004  -5.1447663E-002   1.8577546E-004  -5.1404043E-002   1.5596165E-004  -5.1355885E-002   1.2498803E-004  -5.1321281E-002   8.0303106E-005  -5.1294699E-002   1.3853035E-005  -5.1260317E-002  -2.6035025E-005  -5.1230879E-002  -3.8462573E-005  -5.1237546E-002  -9.0560790E-005  -5.1230560E-002  -1.2045549E-004  -5.1204271E-002  -1.7943432E-004  -5.1204607E-002  -1.9401372E-004  -5.1165464E-002  -2.6211591E-004  -5.1138777E-002  -2.8355964E-004  -5.1111347E-002  -3.2689886E-004  -5.1124466E-002  -3.6684028E-004  -5.1143958E-002  -3.9465552E-004  -5.1123914E-002  -4.5602538E-004  -5.1129906E-002  -4.3159768E-004  -5.1122335E-002  -5.3361314E-004  -5.1098650E-002  -5.3060044E-004  -5.1075375E-002  -5.9319130E-004  -5.1117643E-002  -5.9894500E-004  -5.1084390E-002  -6.6919472E-004  -5.1125764E-002  -7.0181198E-004  -5.1161657E-002  -7.0641344E-004  -5.1050035E-002  -7.6362393E-004  -5.1030120E-002  -8.6168253E-004  -5.1030831E-002  -8.0575770E-004  -5.1154485E-002  -8.8133067E-004  -5.1023924E-002  -8.8219091E-004  -5.1060959E-002  -1.0419111E-003  -5.1131722E-002  -9.3758915E-004  -5.1034383E-002  -9.2349487E-004  -5.0994594E-002  -1.0310782E-003  -5.1019893E-002  -1.1850761E-003  -5.1029219E-002  -1.4171692E-003  -5.0902398E-002  -1.1664397E-003  -5.0956574E-002  -1.1859311E-003  -5.1107990E-002  -1.2639924E-003  -5.1071682E-002  -1.2824789E-003  -5.1342402E-002  -1.5061411E-003  -5.1166574E-002  -1.4819129E-003  -5.1033351E-002  -1.4008904E-003  -5.1158606E-002  -1.3323625E-003  -5.1164546E-002  -1.4324145E-003  -5.0911397E-002  -1.4776912E-003  -5.0888271E-002  -1.4871570E-003  -5.1206159E-002  -1.5604982E-003  -5.1064388E-002  -1.5243112E-003 
    659050.0           *    659400.0    659300.0   6217585.0           *   6217785.0   6217785.0     614.514       0.015     -111.8702759       1.000       0.000       3.617       0.026  -1.1236630E-001   5.8460479E-004  -1.1192398E-001   6.5293382E-004  -1.1169166E-001   6.6771312E-004  -1.1153125E-001   6.7955062E-004  -1.1141003E-001   6.9113127E-004  -1.1128342E-001   6.8339487E-004  -1.1121406E-001   6.6864293E-004  -1.1112682E-001   6.5836320E-004  -1.1105806E-001   6.3890081E-004  -1.1103773E-001   6.5026335E-004  -1.1095272E-001   6.2243831E-004  -1.1087436E-001   6.0767216E-004  -1.1083861E-001   5.7921115E-004  -1.1080483E-001   5.6975378E-004  -1.1075012E-001   5.5321580E-004  -1.1069461E-001   5.4443095E-004  -1.1067538E-001   5.7015798E-004  -1.1066450E-001   4.8653476E-004  -1.1062871E-001   4.6799014E-004  -1.1060907E-001   4.3607566E-004  -1.1061095E-001   4.3246179E-004  -1.1055000E-001   4.4993667E-004  -1.1052480E-001   3.3022218E-004  -1.1050152E-001   3.4931570E-004  -1.1052855E-001   3.9689937E-004  -1.1042576E-001   3.2789109E-004  -1.1052016E-001   2.9578267E-004  -1.1034570E-001   3.3531066E-004  -1.1033379E-001   2.7589418E-004  -1.1046431E-001   1.8675933E-004  -1.1024473E-001   2.8088975E-004  -1.1030762E-001   2.3885034E-004  -1.1036303E-001   1.4339416E-004  -1.1030485E-001   2.6263060E-004  -1.1023292E-001   9.8174037E-005  -1.1020831E-001  -1.1225604E-004  -1.1021881E-001  -4.3429717E-006  -1.1018438E-001   1.2358952E-004  -1.1024050E-001  -1.2172241E-005  -1.1019594E-001  -5.2121505E-005  -1.1020382E-001   7.0630395E-005  -1.1024453E-001  -9.9130873E-005  -1.1004984E-001  -1.3689650E-004  -1.1014752E-001  -8.3318717E-005  -1.1029150E-001   1.4538926E-004  -1.1024840E-001  -4.6271455E-005  -1.0990096E-001  -2.3340348E-004  -1.1026135E-001  -1.5799698E-004  -1.0993574E-001  -1.8183403E-004  -1.1013136E-001  -2.1536765E-004  -1.1013392E-001  -2.0453366E-004  -1.1016152E-001  -3.3388651E-004 
    659250.0           *    659400.0    659300.0   6217585.0           *   6217785.0   6217785.0     126.764       0.004     -269.0220374       1.000       0.000       4.068       0.012  -2.7021699E-001   1.6067734E-003  -2.6897993E-001   1.8232509E-003  -2.6839089E-001   1.9574460E-003  -2.6798105E-001   2.0496002E-003  -2.6763724E-001   2.1155661E-003  -2.6737758E-001   2.1715192E-003  -2.6713836E-001   2.2194465E-003  -2.6694785E-001   2.2755377E-003  -2.6672881E-001   2.3073970E-003  -2.6658539E-001   2.3358789E-003  -2.6641629E-001   2.3483505E-003  -2.6630218E-001   2.4021322E-003  -2.6616934E-001   2.4355570E-003  -2.6603593E-001   2.4181370E-003  -2.6590468E-001   2.4460788E-003  -2.6584699E-001   2.4738571E-003  -2.6571651E-001   2.4909603E-003  -2.6560837E-001   2.5038674E-003  -2.6551535E-001   2.5288649E-003  -2.6543559E-001   2.5466740E-003  -2.6533681E-001   2.5332149E-003  -2.6527416E-001   2.5570844E-003  -2.6517445E-001   2.5634578E-003  -2.6514366E-001   2.5583217E-003  -2.6504777E-001   2.6052304E-003  -2.6498507E-001   2.5720728E-003  -2.6496547E-001   2.5610700E-003  -2.6494759E-001   2.6147178E-003  -2.6484117E-001   2.5591939E-003  -2.6474462E-001   2.5814037E-003  -2.6468867E-001   2.6665043E-003  -2.6458117E-001   2.7043560E-003  -2.6462613E-001   2.6528445E-003  -2.6462172E-001   2.7058250E-003  -2.6438001E-001   2.7535873E-003  -2.6428588E-001   2.6058472E-003  -2.6430694E-001   2.8212214E-003  -2.6437382E-001   2.6532226E-003  -2.6423459E-001   2.8088227E-003  -2.6428203E-001   2.4520678E-003  -2.6417657E-001   2.7556037E-003  -2.6390659E-001   2.6811114E-003  -2.6427884E-001   2.5879349E-003  -2.6403439E-001   2.5091706E-003  -2.6400263E-001   2.6186913E-003  -2.6387549E-001   2.7369920E-003  -2.6399061E-001   2.5837268E-003  -2.6402724E-001   2.7987651E-003  -2.6377501E-001   2.7999966E-003  -2.6377630E-001   2.8693250E-003  -2.6376110E-001   2.8621223E-003  -2.6383649E-001   2.5444692E-003 
    659450.0           *    659400.0    659300.0   6217585.0           *   6217785.0   6217785.0      10.724       0.038       22.7559838       1.000       0.000      29.690       0.058   2.2821887E-002  -8.7122773E-004   2.2239942E-002  -7.9621928E-004   2.1988657E-002  -7.6867804E-004   2.1820997E-002  -7.4552896E-004   2.1703162E-002  -7.1305499E-004   2.1601032E-002  -6.9900460E-004   2.1577192E-002  -7.0025529E-004   2.1489524E-002  -6.9449872E-004   2.1432267E-002  -6.4933821E-004   2.1367544E-002  -6.8906508E-004   2.1342388E-002  -6.5065627E-004   2.1316407E-002  -6.3747913E-004   2.1233607E-002  -6.2342752E-004   2.1229657E-002  -6.5037368E-004   2.1169399E-002  -7.3121094E-004   2.1129568E-002  -6.6081791E-004   2.1207961E-002  -6.3468933E-004   2.1141422E-002  -5.9741661E-004   2.1078613E-002  -6.1845008E-004   2.1145615E-002  -6.5540394E-004   2.1073282E-002  -5.5609685E-004   2.1094433E-002  -6.7280307E-004   2.1077520E-002  -6.2812524E-004   2.1044456E-002  -5.1570440E-004   2.0979271E-002  -6.3371782E-004   2.0981434E-002  -6.4068539E-004   2.0932604E-002  -4.9261373E-004   2.1000344E-002  -5.1720402E-004   2.0910438E-002  -6.2430177E-004   2.0859767E-002  -4.8825864E-004   2.0997817E-002  -5.7516651E-004   2.0876753E-002  -5.2614492E-004   2.0885902E-002  -4.0439765E-004   2.0922888E-002  -5.5167026E-004   2.0896701E-002  -4.4574298E-004   2.0787963E-002  -5.6746249E-004   2.0828800E-002  -6.3862420E-004   2.0922838E-002  -5.5606518E-004   2.0903653E-002  -6.9507039E-004   2.1010768E-002  -5.8915032E-004   2.0792501E-002  -7.6710434E-004   2.0725077E-002  -5.6792953E-004   2.0761742E-002  -8.1195073E-004   2.0765472E-002  -5.9798101E-004   2.0753813E-002  -7.9099059E-004   2.0828700E-002  -3.5852122E-004   2.0841083E-002  -6.0152749E-004   2.0844711E-002  -4.7733594E-004   2.0699119E-002  -5.3273779E-004   2.0890847E-002  -5.7299429E-004   2.0629257E-002  -4.7549023E-004   2.0709537E-002  -6.7950572E-004 
    659650.0           *    659400.0    659300.0   6217585.0           *   6217785.0   6217785.0      46.553       0.505        8.4603197       1.000       0.000      -5.150       1.928   8.4979723E-003   2.8965506E-004   8.8790434E-003   7.4749415E-004   9.1952612E-003   7.9634456E-004   9.4203948E-003   8.2101229E-004   9.5892295E-003   8.4483323E-004   9.7370055E-003   8.5542534E-004   9.8054849E-003   8.0941875E-004   9.8330854E-003   7.7247291E-004   9.9807480E-003   7.2986242E-004   9.9501905E-003   7.5592116E-004   1.0043439E-002   6.5080498E-004   1.0140408E-002   6.7095508E-004   1.0140545E-002   6.5155099E-004   1.0188444E-002   6.6431460E-004   1.0158039E-002   6.7003376E-004   1.0223459E-002   6.1695020E-004   1.0222899E-002   5.9896054E-004   1.0269809E-002   5.9947955E-004   1.0306703E-002   5.1640528E-004   1.0271133E-002   5.5683681E-004   1.0370063E-002   5.6844211E-004   1.0335819E-002   4.9777145E-004   1.0331664E-002   5.7493908E-004   1.0339327E-002   5.1458880E-004   1.0489249E-002   4.6080700E-004   1.0367182E-002   5.3380040E-004   1.0405784E-002   5.0920112E-004   1.0459218E-002   5.7809431E-004   1.0359347E-002   4.7551708E-004   1.0337026E-002   4.0529431E-004   1.0498714E-002   6.2012282E-004   1.0299644E-002   2.4838437E-004   1.0604817E-002   4.5893495E-004   1.0295047E-002   2.9116295E-004   1.0468056E-002   3.0162137E-004   1.0342699E-002   5.6727030E-004   1.0504765E-002   2.3632382E-004   1.0691140E-002   7.0680609E-004   1.0295735E-002   6.4505383E-004   1.0445923E-002   1.7808453E-004   1.0523190E-002   5.7177428E-004   1.0297345E-002   3.3528966E-004   1.0804370E-002   3.7954336E-004   1.0872067E-002   6.3720062E-004   1.0386836E-002   5.7815455E-005   1.0172152E-002   2.3711122E-004   1.0503635E-002   6.3796043E-004   1.0499630E-002   6.6182068E-005   1.0633917E-002   4.2530044E-004   1.0031508E-002   4.8921405E-004   1.0711544E-002   5.7564569E-004   1.0500682E-002   6.8074518E-004 
    660050.0           *    659400.0    659300.0   6217585.0           *   6217785.0   6217785.0     333.379       0.050       10.8320639       1.000       0.000      21.825       0.140   1.0867346E-002  -3.1365640E-004   1.0659176E-002  -3.0829139E-004   1.0549698E-002  -2.9809241E-004   1.0492276E-002  -2.9755722E-004   1.0435958E-002  -2.9556165E-004   1.0410478E-002  -2.8353168E-004   1.0381433E-002  -2.8805543E-004   1.0344635E-002  -2.8258883E-004   1.0299945E-002  -2.7925673E-004   1.0322520E-002  -2.8650155E-004   1.0285822E-002  -2.7115750E-004   1.0261385E-002  -2.6468111E-004   1.0248107E-002  -2.6901404E-004   1.0248787E-002  -2.6227543E-004   1.0195490E-002  -2.4746927E-004   1.0186045E-002  -2.8099026E-004   1.0198701E-002  -2.5110679E-004   1.0198610E-002  -2.8765165E-004   1.0190085E-002  -2.6328803E-004   1.0167891E-002  -2.4856889E-004   1.0169762E-002  -1.9507242E-004   1.0161669E-002  -2.4522556E-004   1.0160613E-002  -2.2325339E-004   1.0111083E-002  -2.1175758E-004   1.0114206E-002  -2.4683639E-004   1.0087678E-002  -1.9310789E-004   1.0116818E-002  -1.8313300E-004   1.0140458E-002  -1.7990962E-004   1.0085814E-002  -1.8298063E-004   1.0145224E-002  -2.4857234E-004   1.0125652E-002  -2.7263836E-004   1.0075258E-002  -2.2694503E-004   1.0146772E-002  -2.4633343E-004   1.0203357E-002  -1.2676323E-004   1.0061029E-002  -1.1896112E-004   1.0191320E-002  -3.6666092E-004   9.9938779E-003  -4.9740916E-005   1.0107318E-002   3.6463097E-006   9.9245626E-003  -6.1785469E-009   1.0033901E-002  -2.5545942E-004   9.9459274E-003  -2.4498380E-004   9.9747574E-003  -1.5443985E-004   9.9929031E-003   3.9043320E-005   1.0027298E-002  -5.7521257E-005   1.0147942E-002  -1.0363676E-004   1.0105498E-002  -1.2699396E-004   1.0116854E-002  -3.1446831E-004   1.0033618E-002  -3.8748908E-005   1.0052927E-002  -1.8985404E-004   9.9783453E-003  -1.0565079E-004   1.0009818E-002  -2.6108168E-004   1.0057208E-002  -1.5194438E-004 
    660250.0           *    659400.0    659300.0   6217585.0           *   6217785.0   6217785.0     548.767       0.030       10.7306972       1.000       0.000      21.879       0.067   1.0766625E-002  -3.1078223E-004   1.0555200E-002  -3.0298720E-004   1.0459951E-002  -2.9341973E-004   1.0400690E-002  -2.8825231E-004   1.0345870E-002  -2.9581717E-004   1.0308519E-002  -2.8801639E-004   1.0280541E-002  -2.8353452E-004   1.0248205E-002  -2.7864067E-004   1.0234164E-002  -2.6498086E-004   1.0201004E-002  -2.6641615E-004   1.0176285E-002  -2.6326990E-004   1.0152951E-002  -2.6150128E-004   1.0144870E-002  -2.7005069E-004   1.0152401E-002  -2.7462558E-004   1.0096302E-002  -2.6198777E-004   1.0110353E-002  -2.6719628E-004   1.0105707E-002  -2.4983980E-004   1.0064897E-002  -2.8159309E-004   1.0073428E-002  -2.7313077E-004   1.0072650E-002  -2.5745294E-004   1.0067017E-002  -2.7682883E-004   1.0066490E-002  -2.5260216E-004   1.0050596E-002  -2.5694704E-004   1.0061066E-002  -2.3693153E-004   1.0046402E-002  -2.2293154E-004   1.0051883E-002  -2.4624903E-004   1.0030777E-002  -2.3130609E-004   1.0014978E-002  -1.8642485E-004   1.0045829E-002  -2.0222948E-004   9.9609215E-003  -2.1222655E-004   9.9328162E-003  -1.9861519E-004   9.9427142E-003  -2.2012420E-004   9.9871980E-003  -1.6940493E-004   9.9836480E-003  -2.0505033E-004   9.9535150E-003  -1.6127235E-004   9.9174662E-003  -1.4713002E-004   9.9303134E-003  -1.5509948E-004   9.8598828E-003  -1.3023946E-004   1.0018180E-002  -3.0975253E-004   9.9543979E-003  -3.8234492E-004   9.7941183E-003  -2.5509824E-004   9.9885201E-003  -3.9670906E-004   9.9618345E-003  -2.1604198E-004   9.9012995E-003  -2.5476103E-004   9.9224981E-003  -2.4629027E-004   9.9190218E-003  -2.6666016E-004   1.0003958E-002  -1.4190293E-004   9.8951732E-003  -2.4346725E-004   1.0052808E-002  -1.2731049E-004   9.8346400E-003  -1.5983755E-004   9.8785299E-003  -6.7961995E-005   1.0016977E-002  -9.1177680E-005 
    660450.0           *    659400.0    659300.0   6217585.0           *   6217785.0   6217785.0     718.391       0.049        9.3571307       1.000       0.000      21.630       0.105   9.3890055E-003  -2.6615572E-004   9.2046741E-003  -2.5385080E-004   9.1240596E-003  -2.5035586E-004   9.0728687E-003  -2.4984307E-004   9.0347090E-003  -2.4469861E-004   8.9916259E-003  -2.4149939E-004   8.9753055E-003  -2.3649470E-004   8.9369085E-003  -2.2679044E-004   8.9175745E-003  -2.2522335E-004   8.9132660E-003  -1.9211954E-004   8.8661493E-003  -2.0500872E-004   8.8771095E-003  -2.1199636E-004   8.8375228E-003  -1.9727865E-004   8.8364731E-003  -1.9677837E-004   8.8267045E-003  -1.6923914E-004   8.8142288E-003  -2.2719833E-004   8.8320919E-003  -1.8079376E-004   8.7818772E-003  -1.8821209E-004   8.8146508E-003  -1.8513931E-004   8.7596851E-003  -1.7105076E-004   8.7636609E-003  -1.7317611E-004   8.7056767E-003  -1.7110360E-004   8.7674624E-003  -1.3752719E-004   8.7251753E-003  -1.3498424E-004   8.7413212E-003  -1.4445327E-004   8.7462638E-003  -1.3896044E-004   8.7603898E-003  -1.3576296E-004   8.7157375E-003  -1.3484273E-004   8.7265110E-003  -1.2249643E-004   8.7278897E-003  -1.5584488E-004   8.7108145E-003  -1.4330074E-004   8.6693134E-003  -3.7071573E-005   8.6366134E-003  -1.0072488E-004   8.6300778E-003  -1.6942881E-004   8.7005813E-003  -1.4276270E-004   8.5646304E-003  -6.5332156E-005   8.5766138E-003  -1.0999357E-004   8.5603441E-003  -1.9293488E-004   8.6471725E-003  -1.9227319E-004   8.6671819E-003   1.9036615E-005   8.7042026E-003  -7.1623414E-005   8.6538377E-003  -3.0247049E-005   8.6251638E-003   1.2571608E-004   8.6655800E-003   7.4250626E-005   8.6921528E-003  -8.0234701E-005   8.7480264E-003  -3.5798392E-005   8.7175501E-003  -4.7537785E-005   8.5996965E-003  -2.3626619E-005   8.6300761E-003   6.1145282E-005   8.5280987E-003   1.6587879E-004   8.6780229E-003  -4.5467174E-005   8.4701191E-003   4.9857891E-005 
    658850.0           *    659400.0    659300.0   6217785.0           *   6217785.0   6217785.0     891.881       0.087      -57.4910705       1.000       0.000      -4.455       0.085  -5.7841454E-002  -1.5960592E-004  -5.7353834E-002   3.2364744E-005  -5.7304752E-002   5.4142174E-005  -5.7244214E-002  -6.4771304E-005  -5.7196848E-002  -1.7044500E-004  -5.7135463E-002  -2.6103523E-004  -5.7079974E-002  -3.8886511E-004  -5.6999133E-002  -5.7148289E-004  -5.7006806E-002  -6.1162490E-004  -5.6939524E-002  -8.0178422E-004  -5.6968955E-002  -8.9053653E-004  -5.6931397E-002  -9.0093662E-004  -5.6843865E-002  -1.0860518E-003  -5.6847012E-002  -1.1764207E-003  -5.6832592E-002  -1.3025492E-003  -5.6823048E-002  -1.4631667E-003  -5.6772659E-002  -1.5276776E-003  -5.6839299E-002  -1.6965420E-003  -5.6932073E-002  -1.7501329E-003  -5.6713198E-002  -1.8347271E-003  -5.6845804E-002  -1.9758491E-003  -5.6667891E-002  -2.1079637E-003  -5.6814159E-002  -2.2333914E-003  -5.6716693E-002  -2.4330462E-003  -5.6673987E-002  -2.5293649E-003  -5.6790963E-002  -2.6268587E-003  -5.6787596E-002  -2.7326839E-003  -5.6810311E-002  -2.8030895E-003  -5.6696608E-002  -3.0142320E-003  -5.6695158E-002  -3.1857990E-003  -5.6806284E-002  -3.3196482E-003  -5.6596506E-002  -3.3241668E-003  -5.6898993E-002  -3.3782964E-003  -5.6644903E-002  -3.5852754E-003  -5.6566245E-002  -3.7810416E-003  -5.6611403E-002  -3.7744907E-003  -5.6867397E-002  -3.8920404E-003  -5.7011410E-002  -4.1964640E-003  -5.6822035E-002  -4.0555995E-003  -5.6950920E-002  -4.2899202E-003  -5.6599420E-002  -4.2598508E-003  -5.6809914E-002  -4.6793921E-003  -5.6769006E-002  -4.5561609E-003  -5.6739419E-002  -4.7237034E-003  -5.6736901E-002  -4.8833284E-003  -5.6741718E-002  -5.0922327E-003  -5.6672652E-002  -5.1000908E-003  -5.6900715E-002  -5.0791942E-003  -5.6718942E-002  -5.5195350E-003  -5.6702188E-002  -5.4622188E-003  -5.6767323E-002  -5.6995817E-003  -5.6927490E-002  -5.8435471E-003 
